0.0001, 0.385693
0.000109051, 0.380527
0.000118921, 0.37497
0.000129684, 0.369006
0.000141421, 0.362607
0.000154221, 0.355758
0.000168179, 0.348437
0.000183401, 0.340623
0.0002, 0.332303
0.000218102, 0.323463
0.000237841, 0.314092
0.000259368, 0.304182
0.000282843, 0.293734
0.000308442, 0.28275
0.000336359, 0.271243
0.000366802, 0.259231
0.0004, 0.246739
0.000436203, 0.233807
0.000475683, 0.220481
0.000518736, 0.20682
0.000565686, 0.192894
0.000616884, 0.178785
0.000672717, 0.164584
0.000733603, 0.150395
0.0008, 0.136329
0.000872406, 0.122506
0.000951366, 0.109048
0.00103747, 0.0960791
0.00113137, 0.0837195
0.00123377, 0.0720836
0.00134543, 0.0612712
0.00146721, 0.0513673
0.0016, 0.0424352
0.00174481, 0.034513
0.00190273, 0.0276135
0.00207494, 0.0217205
0.00226274, 0.016792
0.00246754, 0.0127613
0.00269087, 0.00954285
0.00293441, 0.0070368
0.0032, 0.00513637
0.00348963, 0.00373427
0.00380546, 0.0027292
0.00414989, 0.00203047
0.00452549, 0.00156154
0.00493508, 0.00126137
0.00538174, 0.00108407
0.00586883, 0.000997485
0.0064, 0.000980238
0.00697925, 0.00101985
0.00761093, 0.00110951
0.00829978, 0.00124652
0.00905097, 0.00143117
0.00987016, 0.00166573
0.0107635, 0.00195459
0.0117377, 0.00230377
0.0128, 0.00272147
0.0139585, 0.00321829
0.0152219, 0.00380708
0.0165996, 0.00450339
0.0181019, 0.00532539
0.0197403, 0.0062947
0.021527, 0.00743591
0.0234753, 0.00877725
0.0256, 0.0103508
0.027917, 0.0121923
0.0304437, 0.0143417
0.0331991, 0.0168426
0.0362039, 0.0197422
0.0394806, 0.0230901
0.0430539, 0.0269383
0.0469506, 0.0313387
0.0512, 0.0363422
0.055834, 0.041996
0.0608875, 0.0483413
0.0663982, 0.0554108
0.0724078, 0.063226
0.0789613, 0.0717948
0.0861079, 0.0811097
0.0939013, 0.0911466
0.1024, 0.101864
0.111668, 0.113206
0.121775, 0.125099
0.132797, 0.13746
0.144816, 0.150195
0.157923, 0.163205
0.172216, 0.176388
0.187803, 0.189644
0.2048, 0.202876
0.223336, 0.215992
0.24355, 0.228912
0.265593, 0.241561
0.289631, 0.253877
0.315845, 0.265808
0.344432, 0.277311
0.375605, 0.288354
0.4096, 0.298913
0.446672, 0.308972
0.4871, 0.318525
0.531186, 0.327568
0.579263, 0.336105
0.63169, 0.344145
0.688863, 0.351698
0.751211, 0.35878
0.819201, 0.365406
0.893345, 0.371597
0.9742, 0.37737
