0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 5.43389e-08 -1.20702e-08 1.02696e-07 -5.61175e-08 9.6374e-08 -2.83517e-07 4.0308e-07 -3.86875e-07 7.5728e-07 -2.65408e-09 5.72631e-07 -2.83127e-07 3.05855e-07 -8.03955e-07 2.61689e-07 -1.56674e-06 4.32756e-07 -1.09591e-06 9.41813e-08 -9.59859e-07 5.09362e-07 -1.24627e-06 9.4929e-07 -1.08519e-07 5.56287e-07 2.98366e-07 7.03062e-07 -1.11505e-07 3.52806e-07 -8.40664e-08 -7.01775e-07 2.07002e-07 -4.576e-07 -9.70439e-07 2.97826e-07 -1.13327e-06 7.80063e-08 -5.52615e-07 8.33173e-07 -5.39311e-07 9.36458e-07 5.03077e-07 2.14209e-07 9.51034e-07 -3.71935e-07 9.22788e-07 -5.44381e-07 4.76855e-07 -6.21002e-07 1.77609e-07 -5.45749e-07 -2.80986e-08 5.73804e-08 3.66738e-08 4.92336e-07 1.40282e-07 8.3164e-07 5.56005e-07 1.58738e-07 1.116e-06 -5.73995e-07 1.04962e-06 -1.06615e-06 1.2696e-06 -1.43556e-06 1.05002e-06 -1.31858e-06 9.50187e-07 -9.90267e-07 7.87389e-07 -4.66124e-07 8.61581e-07 -4.73607e-07 1.29045e-06 -6.36524e-07 9.68108e-07 -6.11293e-07 5.00214e-07 -1.17214e-06 3.65802e-07 -1.35492e-06 1.16612e-07 -7.8632e-07 -7.29619e-07 1.70969e-07 -1.29741e-06 6.60782e-07 -6.47387e-07 -8.13102e-09 4.0048e-07 -4.23484e-07 9.16529e-07 -6.59993e-07 9.56384e-07 -5.19632e-07 2.06261e-07 -4.13029e-07 1.82142e-07 -5.06904e-07 1.98125e-07 -1.5434e-07 2.37864e-07 3.78901e-07 2.06711e-07 4.16646e-07 5.65323e-07 -2.11938e-08 7.52446e-07 -1.93096e-07 2.03393e-07 -2.13897e-07 -3.37743e-07 1.68523e-08 -6.52923e-07 9.63002e-08 -1.09528e-06 8.56012e-07 -1.15981e-06 5.34732e-07 -5.96922e-08 -4.55304e-07 -6.11957e-08 5.55725e-08 1.60366e-07 -4.88128e-07 8.99556e-07 -1.14699e-06 9.71857e-07 -1.52831e-06 9.36095e-07 -8.9269e-07 8.12425e-07 -1.00042e-07 4.03583e-07 -4.25617e-08 3.50919e-07 -3.65212e-07 3.90812e-07 -4.64461e-07 2.38978e-07 -4.30534e-08 3.75425e-07 -3.21599e-07 5.20584e-07 -3.88912e-07 2.83951e-07 -1.26681e-07 3.48073e-08 -5.91159e-08 -1.40907e-08 -4.20883e-08 
0 -1.16039e-07 -3.83865e-07 -3.38147e-07 -7.37651e-07 -2.42042e-07 -1.16471e-06 8.00767e-07 -1.80939e-06 1.86625e-06 -1.58247e-06 2.57266e-06 -1.74717e-06 2.66759e-06 -2.0978e-06 2.22204e-06 -2.65854e-06 1.56247e-06 -1.74412e-06 -2.07447e-07 -1.54709e-06 -6.53279e-07 -1.72336e-06 -5.56944e-07 7.37907e-08 -5.13866e-07 5.73366e-07 6.62952e-07 2.22924e-08 8.48815e-07 -2.77177e-08 -2.75736e-07 3.68312e-07 -8.63386e-08 -1.61231e-06 5.3962e-07 -2.11969e-06 -5.60932e-07 -8.33226e-07 -1.05424e-07 -3.55199e-07 -2.92536e-08 1.26723e-06 -2.2662e-07 1.24085e-06 2.96815e-08 7.93575e-07 -2.024e-08 2.56665e-07 -4.16171e-07 -3.55626e-07 -6.31475e-07 -6.29909e-07 -5.34065e-07 -2.26558e-07 -2.70271e-07 -2.93021e-07 1.15598e-06 -5.19624e-07 1.81143e-06 -4.11137e-07 1.82678e-06 -4.10748e-07 9.90537e-07 6.48504e-07 1.38431e-07 1.21536e-07 2.83868e-08 1.01346e-07 -6.82656e-07 2.773e-07 -1.67887e-07 3.58514e-07 -1.11237e-07 1.52104e-06 1.41795e-07 1.01461e-06 1.31721e-06 -2.23665e-07 1.29956e-06 -3.32915e-07 1.07161e-06 -2.48386e-07 7.47514e-07 -6.12913e-07 4.31764e-07 -1.23369e-06 5.41586e-07 -6.02327e-07 -8.35913e-08 3.59486e-07 6.0587e-08 9.72483e-07 6.77957e-08 1.26327e-06 2.75367e-07 8.24667e-08 5.43389e-07 -3.33044e-07 1.80163e-07 -5.43949e-07 3.12208e-08 -6.24612e-07 2.87079e-07 -8.58262e-07 2.34213e-08 -6.08752e-08 -1.02328e-06 9.4333e-07 -1.25755e-06 9.00086e-07 -1.21456e-06 9.61497e-07 -1.04026e-06 1.36738e-06 -1.78881e-06 1.50074e-06 -1.26628e-06 1.11381e-06 -1.40946e-06 1.94523e-06 -2.52002e-06 1.03224e-06 -6.09931e-07 5.35341e-07 -2.91779e-07 5.31205e-07 -2.17894e-07 -1.55846e-07 -7.44508e-07 6.13337e-08 -3.52107e-07 8.46036e-07 2.43834e-07 9.85766e-07 -1.73576e-07 1.00504e-06 -9.1824e-07 8.87895e-07 -1.15233e-06 4.53279e-07 -2.52202e-07 6.10016e-07 -5.34934e-07 8.77928e-07 -6.14596e-07 8.12817e-07 -9.12051e-08 3.41637e-07 3.50911e-08 1.57294e-07 -5.45601e-09 
0 1.66622e-07 7.68244e-08 3.95648e-07 -6.62617e-08 7.55576e-07 -9.30136e-07 1.87344e-06 -1.07923e-06 2.65978e-06 -9.64181e-08 2.53211e-06 -1.0561e-06 1.88762e-06 -2.56557e-06 8.65018e-07 -4.07473e-06 7.62418e-07 -4.33487e-06 4.91426e-07 -4.61152e-06 8.57168e-07 -3.48441e-06 1.39284e-06 -4.35514e-08 1.7832e-06 1.19896e-06 2.25279e-06 1.29945e-06 4.24758e-07 1.0818e-06 -2.6083e-06 1.65957e-06 -3.68077e-06 -5.5389e-07 -2.68215e-06 -1.36509e-06 -2.30751e-06 3.00388e-07 -2.91565e-07 9.96177e-07 7.20097e-07 2.4468e-06 1.04516e-06 1.36417e-06 8.08228e-07 2.10807e-07 -9.13773e-07 -4.08913e-07 -2.60655e-06 -1.11458e-06 -2.63121e-06 -6.22016e-07 -1.72897e-06 9.48642e-07 -5.87545e-07 2.14283e-06 8.94867e-07 2.77649e-06 8.6534e-07 2.50896e-06 -1.00676e-07 1.09259e-06 -1.8638e-06 6.95743e-07 -2.97656e-06 -5.06588e-07 -2.76533e-06 6.83328e-07 -2.98012e-06 2.72748e-06 -1.27317e-06 4.02529e-06 4.94208e-08 5.74855e-06 1.39599e-06 3.55468e-06 3.11053e-06 -2.73666e-07 2.0237e-06 -1.8175e-06 4.67034e-07 -2.07139e-06 -7.59538e-07 -1.40051e-06 -1.20887e-06 -9.7243e-07 3.3059e-07 5.77398e-07 1.366e-06 1.42921e-06 2.60521e-06 1.38763e-06 2.49461e-06 2.65247e-07 1.97256e-06 -2.60845e-06 1.19346e-06 -3.92182e-06 -3.18677e-08 -3.80971e-06 -5.95154e-07 -2.34271e-06 1.38234e-07 -1.10409e-06 7.79557e-07 4.74892e-07 -3.5835e-08 1.4828e-06 -4.87572e-07 3.80533e-07 -1.68155e-06 -5.71028e-07 -2.19207e-06 -6.57631e-07 -3.53708e-06 4.90491e-07 -2.67503e-06 1.07851e-06 -1.44313e-06 2.9434e-06 -2.20346e-06 2.83972e-06 -1.59779e-07 2.51842e-06 -4.99471e-07 1.5809e-06 -1.28772e-06 -7.83631e-07 -2.85248e-06 -1.6918e-06 -2.36919e-06 -1.47267e-06 -3.33641e-07 -1.20761e-06 4.06251e-07 -5.82364e-08 -1.40532e-07 1.37493e-06 -1.06267e-06 1.66989e-06 -5.07552e-07 1.79696e-06 -1.24476e-06 1.38932e-06 -1.44456e-06 6.87334e-07 -6.93249e-07 1.385e-07 -3.72888e-07 1.97386e-08 -5.65299e-08 
0 7.20407e-08 -1.83926e-07 1.97279e-07 -4.15825e-07 1.06309e-06 -1.6675e-06 3.05141e-06 -2.6617e-06 3.63656e-06 -2.41975e-06 3.80122e-06 -3.91063e-06 3.2324e-06 -4.58663e-06 1.70838e-06 -3.63535e-06 1.2863e-06 -1.80416e-06 1.20122e-06 -2.32359e-06 1.06904e-06 -2.19757e-06 7.27109e-07 -4.20823e-07 7.20488e-07 -8.37145e-07 1.03725e-06 -8.12527e-07 -3.0752e-07 -1.77874e-06 -1.43639e-06 -1.08655e-06 -1.53567e-06 -1.74694e-06 -5.80911e-08 -1.27739e-06 2.69711e-09 8.91408e-07 1.9996e-07 1.02395e-06 -7.60588e-07 1.69246e-06 -1.41064e-06 5.02616e-07 -1.21647e-06 -8.15207e-08 -2.12442e-06 5.52469e-07 -2.93152e-06 1.37275e-06 -2.28845e-06 2.18277e-06 -8.7833e-07 2.49891e-06 6.96251e-07 1.76577e-06 1.98042e-06 7.66085e-07 1.85815e-06 9.60131e-08 8.2044e-07 -8.10624e-07 -4.85878e-07 -7.16899e-07 -2.87239e-07 -5.96629e-07 7.80041e-07 1.45564e-06 4.72642e-07 3.20576e-06 1.13089e-07 3.3132e-06 -5.5738e-07 3.16396e-06 5.68387e-07 -1.82767e-07 2.6123e-06 -2.77668e-06 1.53527e-06 -2.21129e-06 1.3338e-06 -7.32557e-07 1.03606e-06 9.48174e-07 8.55903e-07 6.83605e-07 1.66188e-06 9.27164e-07 1.20698e-06 1.18419e-07 1.46745e-06 -5.79897e-07 6.90281e-07 -1.2829e-06 1.28093e-06 -2.84025e-06 2.25587e-06 -2.26619e-06 2.38975e-06 -1.24842e-06 2.00852e-06 1.52894e-07 1.3327e-06 2.21303e-07 -2.80478e-08 2.76498e-07 -1.51127e-06 3.92959e-07 -2.48116e-06 -1.38727e-07 -3.72864e-06 -1.69195e-07 -2.39577e-06 4.64914e-07 -2.90732e-06 2.21107e-06 -2.2837e-06 2.26511e-06 -1.47771e-06 2.96028e-06 -3.7622e-06 1.67918e-06 -2.15737e-06 1.09347e-06 -1.98791e-06 8.31354e-07 -1.01877e-06 -4.76688e-08 -1.30693e-06 1.28225e-06 -4.79626e-07 2.27663e-06 1.48223e-06 1.88726e-06 1.12822e-06 2.41743e-06 -1.74842e-06 3.67919e-06 -4.60681e-06 3.60532e-06 -3.94748e-06 3.21116e-06 -3.80034e-06 1.92979e-06 -2.46616e-06 7.78697e-07 -7.7593e-07 4.54872e-07 -2.50364e-07 1.70244e-07 -1.92522e-08 
0 -4.47264e-07 -1.29485e-06 -1.03727e-06 -1.82238e-06 1.93517e-07 -2.37314e-06 3.83549e-06 -1.52999e-06 5.67084e-06 -1.23199e-07 4.95182e-06 -3.63441e-06 3.27361e-06 -6.68993e-06 1.36869e-06 -5.77099e-06 9.31329e-07 -2.08733e-06 7.77696e-07 -2.62524e-06 1.7035e-06 -3.38223e-06 1.93222e-06 -1.368e-06 1.76156e-06 -7.77985e-07 1.73873e-06 8.0566e-07 8.28918e-08 -1.18001e-06 -6.81461e-07 -2.21238e-06 -1.66135e-06 -2.50147e-06 -1.60858e-06 -8.93549e-07 -2.03456e-06 1.93031e-06 -6.38654e-07 1.92783e-06 3.72734e-07 2.31209e-06 5.35282e-07 1.39966e-06 1.60824e-08 2.96787e-07 -1.69091e-06 5.49722e-07 -2.52535e-06 1.07732e-06 -2.21724e-06 1.89394e-06 -1.6736e-06 2.41555e-06 -9.7959e-07 2.57903e-06 -5.70299e-08 2.40573e-06 8.83881e-07 3.05633e-06 -8.50534e-07 2.87665e-06 -4.15049e-06 1.44275e-06 -4.68063e-06 5.86748e-07 -3.11244e-06 2.115e-06 -2.00314e-06 4.52086e-06 -1.96971e-06 5.43153e-06 -1.89383e-06 4.85195e-06 8.3891e-07 6.66582e-07 3.80645e-06 -1.91227e-06 2.14161e-06 -1.84674e-06 1.65476e-06 -1.33743e-06 8.5917e-07 -8.97182e-07 1.58183e-06 -2.19695e-06 2.98426e-06 -1.48438e-06 2.96307e-06 -2.63722e-07 3.0285e-06 2.57292e-07 9.36577e-07 -5.14994e-07 7.74241e-07 -3.92168e-06 1.11098e-06 -4.7785e-06 1.095e-06 -3.79428e-06 1.61215e-06 -2.07371e-06 1.11374e-06 -1.58065e-06 -5.83451e-07 -1.46959e-06 -1.20836e-06 7.68332e-08 -1.50368e-06 1.28533e-06 -2.17193e-06 1.104e-06 -4.61499e-07 6.01389e-08 -2.41705e-06 1.14025e-06 -2.43635e-06 2.19563e-06 -7.00148e-07 4.49378e-06 -3.02599e-06 3.69673e-06 -2.01679e-06 2.37735e-06 -3.4983e-06 1.42835e-06 -2.88466e-06 4.66797e-07 -3.41491e-06 2.44215e-06 -3.09198e-06 2.73413e-06 -1.77877e-06 2.55693e-07 -2.70392e-06 -6.33722e-07 -4.74814e-06 6.25729e-07 -5.07346e-06 2.58835e-06 -2.10064e-06 4.96571e-06 -2.31109e-06 4.23872e-06 -1.90575e-06 1.90693e-06 -6.24615e-07 1.00955e-06 -1.21825e-07 4.05137e-07 4.6402e-08 
0 1.02645e-06 1.28345e-06 2.51431e-06 1.18065e-06 3.33958e-06 -2.25501e-06 4.01625e-06 -5.15906e-06 2.36205e-06 -5.17441e-06 7.34244e-07 -6.81068e-06 1.51619e-06 -6.31148e-06 2.49528e-06 -3.09009e-06 4.17848e-06 8.97955e-07 3.99694e-06 -9.0685e-07 4.05651e-06 -3.44571e-06 2.66096e-06 -3.72853e-06 1.13586e-06 -4.4218e-06 7.56592e-07 -1.92269e-06 6.22512e-07 -1.25268e-06 1.71344e-06 6.82129e-07 1.32027e-06 2.90343e-07 1.12883e-07 2.33282e-07 -2.36888e-06 6.21706e-07 -2.92581e-06 -9.16485e-07 -2.31791e-06 3.42279e-07 -1.72413e-06 2.49003e-06 -1.24384e-06 3.97579e-06 -1.26458e-06 4.75066e-06 -9.42777e-07 3.14575e-06 -1.36653e-06 2.05202e-06 -2.5747e-06 7.5571e-07 -3.38929e-06 1.37346e-06 -2.85864e-06 2.94353e-06 -9.16282e-08 4.41807e-06 1.45125e-06 5.41245e-06 6.12434e-07 3.90206e-06 -3.98475e-07 1.58597e-06 -7.49878e-09 1.72375e-07 -1.51666e-06 -4.62418e-07 -3.50962e-06 4.81536e-07 -3.28971e-06 4.30622e-06 6.71932e-07 2.98844e-06 3.62883e-06 6.66603e-07 1.69458e-06 4.46453e-07 2.64115e-07 2.90844e-07 -1.35294e-06 -1.00796e-06 -1.22823e-06 -3.95572e-06 -8.98144e-07 -3.87835e-06 1.02675e-06 7.77227e-08 2.89611e-06 2.61291e-06 2.94172e-06 3.72891e-06 4.27895e-06 1.19147e-06 3.15628e-06 -2.19709e-06 9.97223e-07 -4.34301e-06 -6.95328e-07 -4.09112e-06 -2.50762e-06 -2.23297e-06 -3.05715e-06 -9.46677e-07 -1.68475e-06 2.63953e-06 -9.50089e-07 5.27198e-06 -2.1439e-06 4.71983e-06 -1.68638e-06 2.08212e-06 -5.54154e-06 1.09028e-06 -7.73247e-06 4.2108e-07 -5.31748e-06 2.30838e-06 -5.06353e-06 3.16655e-06 -1.01287e-06 5.01811e-06 4.69458e-09 6.48569e-06 5.31296e-07 4.03953e-06 -3.00722e-06 2.85279e-06 -3.57754e-06 2.20592e-06 -2.01325e-06 1.52731e-06 -2.44014e-06 3.66215e-06 -1.7662e-06 5.66806e-06 -2.62054e-06 5.87365e-06 -2.02755e-06 7.00321e-06 -4.59285e-06 5.16796e-06 -4.89805e-06 1.85535e-07 -3.32566e-06 -1.17599e-06 -1.96709e-06 -7.68952e-07 -4.23934e-07 
0 -1.33901e-06 -2.96843e-06 -2.83002e-06 -3.69087e-06 1.88862e-07 -3.40967e-06 5.29072e-06 -2.90868e-06 6.52643e-06 -2.56068e-06 7.21725e-06 -4.39516e-06 7.08267e-06 -5.09577e-06 1.28608e-06 -6.19659e-06 2.32956e-07 -4.72908e-06 1.86889e-06 -3.56763e-06 3.4292e-06 -1.77939e-06 4.33278e-06 -3.73083e-07 5.15391e-06 -1.39366e-06 3.56223e-06 -9.90223e-07 2.1313e-06 -3.0239e-06 4.47723e-07 -3.56964e-06 -1.16984e-06 -5.30982e-06 -7.15098e-07 -2.45639e-06 3.61397e-08 1.16773e-06 7.7349e-07 2.42629e-06 1.79076e-06 2.38926e-06 3.82553e-07 9.18976e-07 -6.60012e-07 6.99005e-07 -1.23053e-06 1.29243e-06 -7.70304e-07 6.85099e-07 -7.14506e-07 1.91583e-06 -5.87063e-07 1.74423e-06 -1.41611e-07 2.84321e-06 1.10857e-07 3.68298e-06 -1.27086e-06 1.9262e-06 -1.67599e-06 1.8808e-06 -1.14261e-06 2.75266e-06 -3.42867e-06 3.07403e-06 -1.48001e-06 2.97356e-06 -4.96783e-07 2.61924e-06 -1.83009e-06 1.20979e-06 -3.10057e-06 3.68006e-06 -1.15594e-07 -2.21252e-07 -2.28177e-07 -4.74521e-06 -3.10274e-07 -3.22152e-06 2.45481e-06 7.98115e-07 3.61273e-06 1.31966e-06 4.94142e-06 1.03196e-07 4.56598e-06 -2.01427e-06 4.25232e-06 -1.80173e-06 2.55277e-06 -3.82069e-06 9.72689e-08 -5.50935e-06 -7.43634e-07 -4.99197e-06 3.19369e-07 -3.50033e-06 3.39981e-06 -2.65455e-06 4.76417e-06 -1.64793e-06 3.49613e-06 2.20822e-07 1.11735e-06 -2.60874e-06 -1.49183e-06 -2.17998e-06 -2.73555e-06 -8.52352e-07 -3.72658e-06 -6.14192e-07 -1.19301e-06 2.05746e-06 2.96548e-07 5.65969e-06 -2.71079e-06 4.61348e-06 -3.39527e-06 4.31831e-06 -5.87794e-06 2.73223e-06 -4.26295e-06 1.3401e-06 -4.54728e-06 2.75414e-06 -3.38503e-06 3.65725e-06 -5.0241e-06 5.73228e-06 -3.06862e-06 7.03055e-06 -2.46879e-06 4.23653e-06 -7.07297e-06 1.57799e-06 -7.42946e-06 9.2866e-07 -9.36318e-06 6.46288e-07 -5.21556e-06 4.95991e-06 -3.56558e-06 8.54482e-06 -4.74408e-07 5.27608e-06 8.57642e-07 2.56166e-06 1.22452e-07 7.62221e-07 -5.59377e-08 
0 1.58138e-06 2.11207e-06 3.89795e-06 1.45312e-06 4.75042e-06 -2.98879e-06 5.4624e-06 -4.86734e-06 3.86987e-06 -6.45483e-06 2.18115e-06 -1.07983e-05 1.6653e-06 -8.73456e-06 7.13208e-07 -5.82681e-06 5.14048e-06 -3.59975e-06 8.89149e-06 -3.13164e-06 1.05022e-05 -2.95492e-06 8.43671e-06 -2.75837e-06 6.65591e-06 -4.98101e-06 3.5132e-06 -5.21353e-06 1.44413e-06 -5.0501e-06 1.74279e-06 -2.90799e-06 2.90057e-06 -3.12839e-06 2.87768e-06 1.12901e-06 1.9186e-06 2.34441e-06 -2.53714e-06 2.5787e-06 -2.38979e-06 2.99531e-06 -4.06579e-06 2.12923e-06 -3.31423e-06 2.34191e-06 -3.5074e-06 2.44075e-06 -2.62382e-06 2.84858e-06 -2.09166e-06 4.3101e-06 -1.00066e-06 4.38654e-06 -1.90947e-06 3.81193e-06 -3.73742e-06 3.95854e-06 -3.45512e-06 5.79402e-06 -1.42208e-06 7.09382e-06 -4.32357e-07 4.75728e-06 -1.91299e-06 4.88874e-06 -1.84248e-06 1.96531e-06 -4.42927e-06 1.38423e-06 -5.64331e-06 2.48274e-06 -6.63488e-06 5.10233e-06 5.63705e-09 3.53485e-06 2.3988e-06 -3.27311e-07 1.98953e-06 -2.16401e-06 -4.44992e-07 -1.41198e-06 -9.63941e-07 -2.07077e-06 -2.04657e-06 -4.2869e-06 -1.58157e-06 -3.82897e-06 1.23377e-06 -1.23066e-06 4.71083e-06 -3.08155e-07 6.80912e-06 1.65917e-06 9.02869e-06 5.85569e-07 5.91248e-06 -3.39412e-06 1.72004e-06 -5.51529e-06 -8.93098e-07 -6.52189e-06 -2.3891e-06 -3.28111e-06 -1.40394e-06 -4.32738e-09 -8.44952e-07 3.36137e-06 -1.53445e-06 5.12562e-06 -1.94345e-06 5.05821e-06 -2.3047e-06 3.25253e-06 -6.15012e-06 9.23752e-07 -1.12288e-05 2.82225e-07 -8.34663e-06 4.0602e-06 -6.63213e-06 5.74603e-06 -2.35259e-06 6.11843e-06 -6.44288e-07 7.50516e-06 -2.54349e-06 7.27538e-06 -5.3138e-06 6.33229e-06 -6.39242e-06 6.36849e-06 -4.04334e-06 4.5846e-06 -4.24933e-06 4.22216e-06 -2.04214e-06 5.69092e-06 -5.22903e-06 5.75126e-06 -2.77769e-06 7.08215e-06 -4.56189e-06 8.12382e-06 -4.17892e-06 3.39107e-06 -2.92136e-06 1.29144e-07 -1.42828e-06 1.97271e-08 -1.64966e-07 
0 -2.20064e-06 -4.34011e-06 -3.99847e-06 -5.49719e-06 -4.99698e-07 -6.59762e-06 3.23112e-06 -5.37636e-06 7.15909e-06 -1.85201e-06 1.18624e-05 -2.32023e-06 9.30248e-06 -2.71194e-06 5.56071e-06 -5.3251e-06 1.60348e-06 -8.7541e-06 8.1223e-07 -9.45701e-06 4.25646e-06 -5.60018e-06 5.51185e-06 -3.694e-08 7.98638e-06 8.75982e-07 7.3461e-06 -1.15122e-06 5.45727e-06 -1.23565e-06 1.80873e-06 -4.00291e-06 8.85084e-08 -8.75444e-06 -7.67977e-08 -3.04281e-06 3.62161e-07 1.60786e-06 1.46214e-07 3.46702e-06 2.86018e-08 5.12801e-06 -7.49824e-07 2.9649e-06 -9.83971e-07 3.56805e-06 -2.27297e-06 1.14643e-06 -2.37104e-06 1.91189e-06 -2.64726e-06 1.39287e-06 -2.57418e-06 2.96117e-06 -5.67237e-07 4.94356e-06 -2.14677e-06 2.74361e-06 -2.36643e-06 1.43568e-06 -4.65589e-07 5.40306e-06 -2.82832e-06 9.43874e-08 1.7134e-07 5.29324e-06 -1.01107e-07 4.42578e-06 -3.03815e-06 1.21084e-06 -3.75717e-06 3.94032e-06 -7.42184e-06 3.36685e-06 -1.94743e-06 -7.64558e-07 5.18128e-07 -6.12887e-06 -1.441e-07 -4.4443e-06 1.89024e-06 -6.03173e-07 5.1563e-06 6.87919e-06 5.3726e-06 2.52386e-06 4.30849e-06 1.33017e-06 3.85644e-06 -1.17709e-06 1.12814e-06 -5.82947e-06 -2.2837e-06 -8.75547e-06 -5.07622e-07 -5.50742e-06 1.34687e-06 -4.25175e-06 4.0186e-06 4.14031e-07 5.96097e-06 1.23528e-06 7.23304e-06 9.81531e-07 2.92146e-06 5.39663e-07 1.22692e-06 -1.2278e-06 -4.5772e-06 -3.59358e-06 -7.32581e-06 -4.21166e-07 -5.92212e-07 5.12561e-06 6.19148e-07 6.89842e-06 -3.84836e-06 7.6452e-06 -1.88051e-06 4.91635e-06 -6.95885e-06 5.2114e-07 -8.39293e-06 1.81394e-06 -3.92913e-06 3.80496e-06 -8.84066e-06 3.77688e-06 -5.85674e-06 9.35675e-06 -6.97528e-06 9.05758e-06 -4.80365e-06 5.69675e-06 -4.21001e-06 5.53854e-06 -6.69014e-06 2.09823e-06 -1.29737e-05 6.18973e-07 -8.56721e-06 3.08929e-06 -7.15877e-06 8.14339e-06 -1.57391e-06 8.14337e-06 2.43368e-06 4.48921e-06 6.55039e-07 8.80158e-07 -5.34717e-08 
