0.0001, 0.382258
0.000109051, 0.376832
0.000118921, 0.371002
0.000129684, 0.364747
0.000141421, 0.358047
0.000154221, 0.350879
0.000168179, 0.343228
0.000183401, 0.335074
0.0002, 0.326402
0.000218102, 0.317201
0.000237841, 0.307463
0.000259368, 0.297185
0.000282843, 0.286367
0.000308442, 0.27502
0.000336359, 0.263158
0.000366802, 0.250805
0.0004, 0.237995
0.000436203, 0.224771
0.000475683, 0.211187
0.000518736, 0.197309
0.000565686, 0.183214
0.000616884, 0.168991
0.000672717, 0.154738
0.000733603, 0.140565
0.0008, 0.126587
0.000872406, 0.112928
0.000951366, 0.0997116
0.00103747, 0.0870606
0.00113137, 0.075093
0.00123377, 0.0639161
0.00134543, 0.0536226
0.00146721, 0.044286
0.0016, 0.0359566
0.00174481, 0.0286587
0.00190273, 0.0223889
0.00207494, 0.0171161
0.00226274, 0.0127836
0.00246754, 0.00931194
0.00269087, 0.006605
0.00293441, 0.00455556
0.0032, 0.00305234
0.00348963, 0.00198663
0.00380546, 0.00125799
0.00414989, 0.000778522
0.00452549, 0.000475465
0.00493508, 0.000291828
0.00538174, 0.000185492
0.00586883, 0.000127266
0.0064, 9.8035e-05
0.00697925, 8.62675e-05
0.00761093, 8.54328e-05
0.00829978, 9.20554e-05
0.00905097, 0.000104646
0.00987016, 0.000122541
0.0107635, 0.000145665
0.0117377, 0.000174083
0.0128, 0.00020837
0.0139585, 0.000249
0.0152219, 0.000296642
0.0165996, 0.000352189
0.0181019, 0.00041652
0.0197403, 0.000490586
0.021527, 0.000575588
0.0234753, 0.000672808
0.0256, 0.000783519
0.027917, 0.000909217
0.0304437, 0.00105145
0.0331991, 0.00121196
0.0362039, 0.00139263
0.0394806, 0.00159549
0.0430539, 0.00182282
0.0469506, 0.00207706
0.0512, 0.00236103
0.055834, 0.00267779
0.0608875, 0.00303074
0.0663982, 0.00342374
0.0724078, 0.00386123
0.0789613, 0.004348
0.0861079, 0.00488974
0.0939013, 0.00549286
0.1024, 0.00616465
0.111668, 0.00691356
0.121775, 0.00774934
0.132797, 0.00868323
0.144816, 0.00972843
0.157923, 0.0109002
0.172216, 0.0122169
0.187803, 0.0136996
0.2048, 0.0153736
0.223336, 0.0172684
0.24355, 0.0194186
0.265593, 0.021864
0.289631, 0.0246497
0.315845, 0.027826
0.344432, 0.0314473
0.375605, 0.0355714
0.4096, 0.0402564
0.446672, 0.0455594
0.4871, 0.0515329
0.531186, 0.0582214
0.579263, 0.0656586
0.63169, 0.0738633
0.688863, 0.0828374
0.751211, 0.0925644
0.819201, 0.103008
0.893345, 0.114112
0.9742, 0.125805
