1e-06   9.03715e-06   9.03703e-06   0.0571159   0.0431152 
1e-07   9.95175e-07   9.95174e-07   0.0243146   3.1e-05 
1e-08   1.05668e-07   1.05668e-07   0.021589   3.1e-05 
1e-09   1.12647e-08   1.12647e-08   0.0123355   3.1e-05 
1e-10   1.15314e-09   1.15314e-09   0.00731353   0.338042 
1e-11   1.16803e-10   1.16803e-10   0.00412717   0.0362194 
1e-12   1.1704e-11   1.1704e-11   0.00246416   0.132552 
1e-13   1.15197e-12   1.15175e-12   0.00138517   0.459907 
1e-14   8.78186e-14   8.77076e-14   0.000756773   1 
