11 0 0.197838 0.289883 0.487721
12 0 0.213693 0.310529 0.524223

18 0 0.245129 0.412053 0.657182

24 0 0.275517 0.46854 0.744058

30 0 0.296728 0.504597 0.801326
31 0 0.309465 0.510341 0.819806


36 0 0.311461 0.529728 0.841189
37 0 0.321437 0.534059 0.855496
43 0 0.331796 0.552108 0.883904
44 0 0.443591 0.580533 1.02412


48 0 0.329625 0.562687 0.892313
49 0 0.341345 0.566519 0.907864

