14 42952 2.20557 2.24298 4.44855
15 43502 2.13598 2.19156 4.32754
16 43912 2.07329 2.14874 4.22203

22 27275 1.87182 1.94343 3.81525
23 38355 1.82449 1.91841 3.7429
24 26443 1.82638 1.88587 3.71225

34 26132 1.61161 1.70118 3.31279
35 44647 1.58232 1.68617 3.26849

41 22514 1.49391 1.60495 3.09885
42 22810 1.4985 1.59734 3.09585
