2 6792 2.55271 2.48722 5.03993

16 15886 1.23551 1.28336 2.51887
17 15292 1.20314 1.25721 2.46035

23 16906 1.09058 1.16405 2.25463
24 12703 1.08727 1.14559 2.23286

28 13685 1.0448 1.11609 2.16089
29 15250 1.02044 1.09994 2.12038

35 12601 0.958617 1.052 2.01061
36 13578 0.956465 1.04156 1.99802

41 14240 0.914086 1.01545 1.92953
42 12805 0.906523 1.00591 1.91243

47 15492 0.880864 0.986067 1.86693
48 75715 0.89607 0.980623 1.87669
