# Created by Octave 3.6.1, Tue May 15 16:03:45 2012 CEST <miha@Discovery>
# name: R
# type: matrix
# rows: 9
# columns: 7
 16 0.04162549703814281 0.005053997039794922 0.03925545568902945 0.02660107612609863 0.03915563178048896 0.02361607551574707
 32 0.03841295715876342 0.006832122802734375 0.03726685644376897 0.05605912208557129 0.0371208755925265 0.1161789894104004
 64 0.03678528948104185 0.01432895660400391 0.03622360728223119 0.1950268745422363 0.03594832059417669 1.27475380897522
 128 0.03596638334677339 0.06460380554199219 0.03568860433982039 0.8061761856079102 0.0351507398101509 16.25734782218933
 256 0.03555571273138282 0.4101450443267822 0.03541761719997814 3.118509769439697 0.03435416982941011 221.9539740085602
 512 0.03535008058852351 3.147618055343628 0.03528123492984198 12.3444972038269 0.033166471304169 3103.82081413269
 1024 0.03524719134556232 26.50599694252014 0.03521281949836985 50.27979016304016 0 0
 2048 0.03519572856704469 344.4602911472321 0.03517855544566597 201.3468370437622 0 0
 4096 0.03516999265736701 2651.767704963684 0.03516140930519054 826.7087559700012 0 0


