-0.00228453, 0.00369631, 1.00449, 0.00451718, -0.923668, -0.71254
0.000830738, 0.00480383, 1.36281, 0.00600807, -0.930133, -2.87422
-0.000108566, 0.00509626, 1.38677, 0.00621656, -0.515843, 1.10761
-0.000311037, 0.00503694, 1.38955, 0.00614461, -1.39896, 2.42184
-0.000217876, 0.00496511, 1.38144, 0.00608395, -1.87534, 0.150233
0.000179045, -nan, 1.38786, 0.00626269, 0.332634, -0.206156
-8.14811e-05, 0.00509004, 1.39051, 0.00623946, 0.431498, 0.435831
9.91328e-05, 0.00513546, 1.40461, 0.00629398, -0.452886, -1.04038
-0.000617529, 0.00519531, 1.4178, -nan, -1.13649, -0.839284
7.17935e-05, 0.00513612, 1.40753, 0.00630243, -0.720707, -0.33458
-0.000170937, 0.00513016, 1.408, 0.00629448, -0.573114, 1.5256
0.000363152, 0.0051457, 1.41007, 0.00630502, -0.544836, 0.0178281
-0.000233762, 0.00516286, 1.41662, 0.00630687, -0.354785, -0.47375
-0.000182196, 0.00518543, 1.42461, -nan, -0.619414, -0.506055
0.000257181, 0.00512936, 1.41065, 0.00630509, -0.70411, 1.17861
-3.62037e-05, 0.00524624, 1.43765, 0.00646149, -0.315263, -0.525732
-0.00010922, 0.00512691, 1.41542, 0.00632359, 1.35545, 3.43888
-0.000392025, 0.00515998, 1.42869, 0.00637668, 0.785941, -2.29745
0.000171369, 0.00514865, 1.42516, 0.00638844, 0.369942, 0.792135
-0.000123874, 0.00521339, 1.43862, 0.00646801, 0.948157, -0.479819
-0.000146586, 0.00523971, 1.44979, 0.00646121, 1.67873, 1.00672
-7.7639e-05, 0.00527749, 1.45254, 0.00649158, 0.627445, 1.12864
0.000188159, 0.0053411, 1.4672, 0.00660156, 0.669114, -0.6939
-0.000186947, 0.00533979, 1.47261, 0.00657038, -1.25844, 0.602274
0.000352204, 0.00533693, 1.46774, 0.00658456, -0.645303, -1.59562
-5.25047e-05, 0.00540564, 1.48327, 0.00663909, -0.0589831, -1.12661
-7.37301e-05, 0.00538641, 1.47519, 0.00661826, -0.593169, 0.549866
0.000114811, 0.00538329, 1.48098, 0.00663635, -0.492428, -0.863087
0.000156846, 0.00536224, 1.47743, 0.00662757, 0.839269, 1.16473
0.000126944, 0.0053586, 1.47942, 0.00660991, -1.49327, 0.833723
-0.000366191, 0.00543029, 1.49233, 0.00666365, 0.967969, 0.351078
-0.000194002, 0.00539929, 1.49117, 0.00663124, 0.423079, -1.07719
0.000114886, 0.00543332, 1.49952, 0.0067363, 0.278805, -0.0565048
-0.000225822, 0.00543665, 1.49779, 0.00673754, -1.35335, -1.00471
0.000115151, 0.00549129, 1.50664, 0.0067543, 0.827347, -1.50249
0.000120951, 0.00542503, 1.49893, 0.00667873, 0.824164, 0.647598
-0.000310068, -nan, 1.50725, 0.00672703, 0.869683, 1.37439
0.000113652, 0.00540968, 1.49548, 0.00663761, 0.361137, 2.26586
2.88332e-05, 0.0055072, 1.51419, 0.00683161, 0.611433, 2.26225
-0.000181528, 0.00549499, 1.5196, 0.00677314, -0.467606, -1.22074
8.44603e-06, 0.0054712, 1.5151, 0.0067234, 0.0157882, 0.770506
-0.000232733, 0.00551935, 1.5245, 0.00678813, 1.58816, 1.46686
6.43286e-05, 0.00559888, 1.53519, 0.00689864, -0.604518, 0.817147
0.000228435, 0.00561514, 1.54289, 0.00693007, -0.32355, 1.40373
-0.000416489, 0.00560858, 1.5387, 0.0069361, 0.536592, -0.483472
0.00028305, 0.00564137, 1.54959, 0.00697569, -0.0426716, -0.374877
-0.000397532, 0.00567323, 1.55016, -nan, -1.05643, 2.45824
-3.01592e-05, 0.00567156, 1.56304, 0.00705664, -0.362612, -1.20671
0.00132579, 0.0059006, 1.57071, 0.00716464, 0.436175, 0.166842
-0.00979447, 0.00686878, 2.00188, 0.00898561, -1.21849, 0.636398
