0.000744852, 0.00257667, 1.00448, 0.00451767, -0.391734, -1.19318
0.160054, 0.00376474, 1.49447, 0.00666794, 0.424414, 3.22731
0.160921, 0.00410604, 1.51059, 0.00674915, 0.0841898, 0.148874
0.160887, 0.00416149, 1.50437, 0.0066958, 0.441062, -1.11233
0.160903, 0.00416229, 1.50245, 0.00669091, 0.0417287, 1.8613
0.160908, 0.00417526, 1.51153, 0.0067804, 0.967678, 0.579379
0.160889, 0.00419861, 1.51522, 0.00675211, 0.565268, -1.42798
0.160863, 0.00420887, 1.54344, 0.0069295, -0.48132, -0.348522
0.160823, 0.0042364, 1.56135, 0.00699918, -0.616914, -0.201198
0.160846, 0.00424562, 1.54833, 0.00691762, -0.598128, -2.3877
0.160883, 0.00420972, 1.55419, 0.0069358, -1.29397, -0.694907
0.160877, 0.00420518, 1.55499, 0.00695116, -0.73417, 0.203944
0.160865, 0.00422827, 1.57072, 0.00701634, 0.140546, -0.215133
0.160821, 0.00425808, 1.56991, 0.00699154, 1.04132, 2.20031
0.160838, 0.00425617, 1.56744, 0.00696853, 1.24473, 2.38301
0.160865, 0.00426295, 1.54633, 0.00686179, -0.0206179, 0.766091
0.16086, 0.0042265, 1.55531, 0.00696176, -0.268431, 1.41056
0.160852, 0.00424539, 1.55734, 0.00691789, 0.24793, -0.196657
0.160847, 0.00424067, 1.54601, 0.00689103, 1.07249, -0.117431
0.160868, 0.00422097, 1.56253, 0.0069576, -0.200032, 0.720593
0.160846, 0.00424095, 1.55987, 0.00693738, -0.74066, -0.122887
0.160868, 0.00425412, 1.5516, 0.00689769, -1.65008, 1.37512
0.160868, 0.00424929, 1.5726, 0.00704797, -0.137916, 1.18909
0.16087, 0.0042604, 1.57809, 0.00710322, 0.370296, 1.83022
0.160908, 0.0042381, 1.58336, 0.00708336, 1.04021, -0.176727
0.160943, 0.00424727, 1.56799, 0.00698593, -0.626511, 1.17157
0.160926, 0.00427023, 1.56284, 0.00700157, -0.511109, 0.119464
0.160931, 0.00426998, 1.59256, 0.00712957, -0.97459, 1.27982
0.160937, 0.0042938, 1.59416, 0.00708253, -1.31925, 0.48842
0.160958, 0.00430339, 1.58128, 0.00704357, 1.17376, 0.328444
0.160965, 0.00428394, 1.5917, 0.00716965, -0.516584, -0.639455
0.160985, 0.00429519, 1.58569, 0.0071325, -1.27471, 0.755605
0.161016, 0.00430396, 1.59, 0.00713115, 0.555871, 0.932587
0.161029, 0.0043151, 1.59323, 0.00715454, -0.0436672, 0.348286
0.160946, 0.00432179, 1.59928, 0.00711376, 0.560608, -0.5072
0.160915, 0.00430725, 1.60221, 0.00710283, -0.373757, 1.1804
0.160912, 0.00430493, 1.60419, 0.00715828, -1.88532, 0.405915
0.160906, 0.00433496, 1.62477, 0.00729507, -0.602763, 0.24456
0.160937, 0.00435668, 1.65021, 0.0074149, 0.934192, 2.18332
0.160987, 0.00436272, 1.65752, 0.00744357, -0.846673, 1.31486
0.160981, 0.00438848, 1.65763, 0.00739104, -1.10875, -1.43225
0.160943, 0.00436476, 1.66249, 0.00741438, 0.286123, 0.0852475
0.16095, 0.00435576, 1.62891, 0.00726348, -0.151692, 3.07791
0.161012, 0.00433388, 1.63249, 0.00726169, 1.19207, 0.945569
0.161025, 0.00431181, 1.6294, 0.00724622, 0.438338, -0.145795
0.161019, 0.00432733, 1.61726, 0.00718751, 1.09238, 0.59467
0.160992, 0.00435301, 1.61887, 0.00722227, -0.0843541, -0.905029
0.161019, 0.00432533, 1.61888, 0.00724066, 0.271057, 2.81171
0.161062, 0.00433279, 1.60332, 0.0071659, 0.622756, 0.519543
0.161065, 0.00433937, 1.61409, 0.00715951, 0.193705, 1.49416
0.161066, 0.00432348, 1.61765, 0.00720361, -0.631919, -0.413224
0.161081, 0.00431408, 1.59733, 0.00716484, 1.05451, 0.52126
0.1611, 0.00430547, 1.61389, 0.00723876, 0.932693, -1.31581
0.161116, 0.00431549, 1.62516, 0.00722283, 0.481648, -0.254318
0.161114, 0.0043175, 1.61214, 0.00721195, 1.03957, -0.218391
0.161116, 0.00433545, 1.63543, 0.00729103, -0.371929, -1.21039
0.16113, 0.00433905, 1.63988, 0.00731521, -0.440107, -0.57864
0.161071, 0.00436651, 1.6335, 0.00726071, 0.989769, -0.625894
0.16107, 0.00437098, 1.65607, 0.00737931, -0.923774, -0.121463
0.161066, 0.00435486, 1.64621, 0.00736996, 0.0311115, 0.644046
0.161024, 0.00434143, 1.64873, 0.00736975, -0.000642305, 0.21609
0.161036, 0.00435515, 1.64874, 0.00734314, -0.925315, 1.44853
0.161041, 0.00435078, 1.62487, 0.0072488, 0.0625266, 1.70033
0.161007, 0.00429436, 1.61357, 0.0072206, 0.111855, 1.03063
0.160997, 0.00428391, 1.60771, 0.00717804, 1.14465, -0.385577
0.161021, 0.00428245, 1.59721, 0.00711961, -0.480838, 0.704309
0.161016, 0.00428667, 1.58493, 0.00704338, -0.454898, -1.4657
0.161026, 0.00425931, 1.58708, 0.00713112, -0.82461, 1.65453
0.161062, 0.00428682, 1.57671, 0.00707296, 0.641431, -1.51146
0.161042, 0.00426914, 1.60453, 0.00717295, 0.161214, -0.0579609
0.161031, 0.00429382, 1.58103, 0.00699868, 0.462852, 0.953687
0.160989, 0.00425607, 1.58353, 0.00706607, -0.114319, 0.319645
0.160956, 0.0042371, 1.58055, 0.00707212, -0.659784, 0.395264
0.160946, 0.00424743, 1.57177, 0.00698303, -0.294833, 0.402828
0.160906, 0.00424527, 1.55728, 0.0069656, -0.426491, -1.16714
0.160931, 0.00424597, 1.5748, 0.007037, -1.60772, -0.492707
0.160995, 0.00426309, 1.57487, 0.00702603, -0.0668305, -1.98702
0.160991, 0.00425097, 1.56528, 0.00698826, 0.908923, 0.491597
0.16098, 0.00425442, 1.55636, 0.0069354, 0.524999, -1.25211
0.160977, 0.00424191, 1.5619, 0.00697976, 0.706221, 0.983578
0.160979, 0.00424212, 1.55607, 0.00694017, 0.770421, -1.40044
0.161024, 0.00424845, 1.55024, 0.00694319, -1.06792, 0.510051
0.161011, 0.00424459, 1.54986, 0.00696212, -0.786098, 1.1991
0.161003, 0.00424563, 1.54563, 0.0069373, -0.670649, -0.460675
0.161001, 0.00425352, 1.54347, 0.00694108, -0.338637, -0.803005
0.161012, 0.00427297, 1.56304, 0.00700294, 1.67387, 1.32772
0.161057, 0.00429698, 1.57299, 0.00700037, 1.67235, -1.4309
0.16108, 0.00428237, 1.57079, 0.00703675, 0.999278, -1.60414
