-0.00111357, 0.00367229, 1.00448, 0.00451767, -0.233495, -1.22763
-0.000237129, 0.00462137, 1.31988, 0.00588349, 0.116842, 1.79837
0.00022016, 0.00477818, 1.31681, 0.00586457, 0.148761, 2.48639
5.44565e-05, 0.00485829, 1.32606, 0.00592872, -0.0842134, 0.123716
-8.90216e-05, 0.00493702, 1.33946, 0.00606603, -0.0951682, 0.312552
0.00024886, 0.00487087, 1.32385, 0.00595153, -0.421025, 0.124581
-0.000119118, 0.00483483, 1.32029, 0.00593242, -0.360541, 0.0630054
9.20543e-05, 0.00480857, 1.31761, 0.00589982, 0.628219, 0.699085
-0.000200623, 0.00489137, 1.33005, 0.00597087, 0.0630607, -1.75716
0.000130352, 0.00490538, 1.33127, 0.00598686, -0.753598, 0.555373
0.000180451, 0.00493956, 1.3351, 0.00602125, 0.30745, -1.18821
0.000109241, 0.00495165, 1.34632, 0.0060458, 0.209144, 0.316861
0.000140548, 0.004977, 1.35583, 0.00606656, 0.0230252, 1.78688
7.43081e-05, 0.0050644, 1.37126, 0.00614873, -0.127013, 0.274592
-0.000148856, 0.00512693, 1.38188, 0.00624331, 1.18714, -0.692557
-1.34801e-05, 0.0051233, 1.3808, 0.0062103, 0.148253, -0.742822
0.000246805, 0.0050528, 1.37198, 0.00616092, 1.07233, 1.43392
-0.000222916, 0.00502136, 1.36724, 0.00616388, 0.405353, -1.56112
0.000197276, 0.00505307, 1.37688, 0.00619449, 1.23473, 0.564314
2.26324e-05, 0.0049998, 1.3685, 0.00610635, 1.3128, 0.0634609
0.00016593, 0.00504714, 1.37332, 0.00617501, 0.886188, 0.838783
-0.000334879, 0.00504092, 1.38096, 0.00613038, 1.06995, -0.284777
0.000261768, 0.00505252, 1.38109, 0.0061839, 0.354062, -0.347208
-0.000363023, 0.00504843, 1.38323, 0.00615607, 0.864563, 0.635686
6.23796e-05, 0.00507183, 1.38503, 0.00617232, 0.303386, 1.72657
0.000268624, 0.00512117, 1.39346, 0.00628291, 0.623926, 0.525103
0.000526091, 0.00512997, 1.40312, 0.0062851, 0.684438, 0.491432
-0.000251743, 0.00510735, 1.40536, 0.00626935, 0.206655, -1.99373
3.83098e-05, 0.00516744, 1.40987, 0.00635939, 1.28406, -0.630814
-1.55321e-05, 0.00516887, 1.41095, 0.00634336, 0.249521, -0.912417
0.000130144, 0.00513936, 1.40682, 0.00635361, -0.639023, 1.4407
