-0.00140509, 0.0025792, 1.00438, 0.00451701, -1.31857, -0.250311
0.169556, 0.00381523, 1.51076, 0.00671852, -1.27101, -0.403886
0.170408, 0.0041628, 1.513, 0.0067657, -1.76373, 1.25072
0.170416, 0.00420618, 1.50287, 0.00670835, 0.115397, 0.952206
0.170411, 0.00420182, 1.4939, 0.00670054, 0.600318, -0.510008
0.170395, 0.0041904, 1.50327, 0.0067299, -0.3336, 0.959854
0.170338, 0.00417516, 1.49436, 0.00671368, 0.0856366, 0.119424
0.170358, 0.00420118, 1.51355, 0.00675775, 0.0208017, 0.613496
0.169465, 0.00431322, 1.50411, 0.00674652, -0.552373, 1.65081
-0.000196974, 0.00430517, 2.00156, 0.00898402, 0.338256, -0.582924
