-0.00438327, 0.00375692, 1.0044, 0.00451699, 0.319549, -0.526475
0.000462982, 0.00507772, 1.43455, 0.00641559, 0.279467, 1.00394
0.000136207, 0.00533041, 1.44687, 0.00646321, 0.639322, -0.0935753
0.000268985, 0.00540108, 1.45328, 0.00649441, 0.785291, -2.07283
-0.000227688, 0.00545359, 1.46761, 0.00656052, 0.478213, -0.590249
6.50942e-05, 0.00537069, 1.45161, 0.00646648, 0.436328, -1.03538
-3.60917e-05, 0.00538574, 1.45788, 0.00651373, 0.853017, -0.149282
-0.000327393, 0.00543875, 1.46872, 0.00658249, 1.72046, -1.06581
0.000411862, 0.0054619, 1.46879, 0.00657154, -0.312052, -0.290354
-0.000152659, 0.00544965, 1.4661, 0.00650995, 0.0888816, 0.877224
-4.53462e-05, 0.00546698, 1.47213, 0.00659965, 0.758424, 1.59237
0.000104003, 0.00548711, 1.47929, 0.00663143, 0.5319, 0.580633
-0.000276103, 0.0055198, 1.48946, 0.00663126, 1.00014, -2.10054
0.00017118, 0.00551442, 1.49036, 0.00665982, 0.516534, 1.19156
-5.16559e-05, 0.00551695, 1.49026, 0.00664941, -0.214552, -0.202048
7.16105e-05, 0.00563151, 1.51214, 0.00680453, 0.283894, 0.256602
3.60596e-05, 0.00558055, 1.50159, 0.00675613, 0.873757, 3.88521
-0.00016068, 0.00555827, 1.49845, 0.00676895, 1.06262, -1.74298
0.00194619, 0.00568349, 1.49388, 0.00668184, -1.68423, 2.01345
-0.0118127, 0.00695188, 2.00156, 0.00898403, -1.54658, -0.330813
