-0.00199425, 0.00373254, 1.0044, 0.00451699, 0.341727, -0.708592
0.000970769, 0.00504161, 1.43599, 0.0064291, -0.398557, -0.456275
0.0002934, 0.00527776, 1.44987, 0.00648599, -0.959875, 0.977168
-9.96681e-05, 0.0052779, 1.43822, 0.00644786, -1.09306, -0.226628
0.000256204, 0.00543778, 1.47613, 0.00664394, -0.193464, 0.703262
-0.000250715, 0.00539051, 1.4708, 0.00656282, -1.00059, -0.0562403
0.000200255, 0.00538018, 1.46672, 0.0065734, -0.106639, 1.22931
0.000323555, 0.00535709, 1.46651, 0.00655283, 0.564091, -1.94932
-0.000270551, 0.00536359, 1.46509, 0.00656929, -0.494177, 1.55921
0.00024603, 0.00536378, 1.4663, 0.00657587, 0.115245, 1.04368
0.000110232, 0.00539734, 1.47892, 0.00660518, 1.00248, 2.2071
-0.000143853, 0.00543548, 1.48663, 0.00666284, 0.721763, 1.41562
0.000162412, 0.00544351, 1.49782, 0.00667704, -0.21269, 0.075862
-0.000116695, 0.00541931, 1.4946, 0.00663935, 0.296419, 0.362892
0.000312122, 0.00541342, 1.48906, 0.00663708, -0.67827, -1.74575
-0.000132954, 0.00552603, 1.5074, 0.00678565, -0.153129, 0.728443
0.000176082, 0.00546803, 1.49526, 0.00671423, 0.38297, 4.0016
-0.00037457, 0.00546611, 1.49467, 0.00670268, -0.138574, -1.0035
0.00111789, 0.00559495, 1.485, 0.00664548, -1.35418, 0.6064
-0.0112879, 0.00690068, 2.00156, 0.00898403, -1.31002, 0.427043
