0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
-7.07716 -7.8587 -0.439179 7.32547 9.29156 3.86266 -0.808367 0.29639 0.571988 0.698456 0.589909 0.404034 0.229896 0.0792549 -0.0134826 -0.0557945 -0.0605458 -0.0477109 -0.0191192 0.001972 0.0225602 0.0294353 0.0325967 0.0284993 0.0225417 0.0151707 0.00824859 0.00313245 -0.000219581 -0.0035056 -0.00234363 -0.00501456 -0.00153194 -0.00577174 -0.00258826 -0.00789971 -0.00308523 -0.00884535 -0.00269552 -0.00908999 -0.0029758 -0.00964435 -0.00387503 -0.0109847 -0.00508894 -0.0113556 -0.00550496 -0.0100894 -0.00517821 -0.0089576 -0.00509172 -0.00872352 -0.00583133 -0.00841286 -0.00682492 -0.00746352 -0.00652209 -0.00587072 -0.00545782 -0.00440234 -0.00532744 -0.00424729 -0.00627501 -0.0051537 -0.00693668 -0.00566446 -0.00632192 -0.00539543 -0.00465278 -0.00506749 -0.00338277 -0.00546883 -0.00316714 -0.0070306 -0.00349502 -0.00858675 -0.00389924 -0.00860787 -0.00334626 -0.00739739 -0.00162848 -0.0055486 -0.00095712 -0.00381676 -0.00206553 -0.00287809 -0.00260471 -0.00139016 -0.00141804 0.00237148 0.00026483 0.00566247 0.000442008 0.00587067 -0.000596317 0.00476189 -0.000632979 0.00680216 0.00217436 0.00870462 0.00317729 0.00495724 -0.00394798 -0.0125372 -0.0249469 -0.0405628 -0.0508554 -0.0651372 -0.0580583 -0.0511939 -0.014099 0.021198 0.0750115 0.104087 0.0906485 -0.0174992 -0.278403 -0.699105 -1.42981 -2.23437 -3.45399 -4.5937 -5.4811 -6.24718 -0.155433 6.45645 7.62661 1.31515 
6.78221 8.03996 0.768167 -8.84105 -10.5419 -3.58873 0.734674 -0.783571 -0.981368 -1.05328 -0.812341 -0.473902 -0.20051 0.0324428 0.159913 0.204984 0.196733 0.157004 0.106037 0.0565088 0.0265498 0.00123856 0.00280512 -0.0055119 0.0107268 0.00800802 0.0243392 0.0194589 0.0287915 0.0231091 0.0243023 0.019453 0.0162951 0.0161037 0.0129207 0.0160294 0.0100076 0.0139357 0.00659737 0.0111105 0.00542943 0.00890928 0.00653788 0.00880068 0.00807489 0.0082649 0.00813558 0.00535867 0.00706019 0.00316015 0.00609215 0.00347454 0.00662136 0.00420803 0.0075438 0.00453989 0.00614202 0.0036392 0.00350211 0.00251343 0.0025042 0.00321795 0.00350831 0.00489055 0.00466623 0.00545106 0.00410572 0.00422486 0.00245083 0.00267073 0.00166198 0.0023736 0.00249929 0.00426595 0.00394876 0.00642919 0.00517085 0.00614107 0.00458897 0.00463429 0.00185123 0.00315001 0.00127682 0.00300642 0.00355122 0.00486769 0.00417162 0.00569289 0.00114856 0.00211713 -0.00336028 -0.000972591 -0.00538519 0.000589963 -0.00477377 0.00302749 -0.00634844 -0.00198349 -0.0140762 -0.00989143 -0.0207113 -0.0118677 -0.0160873 0.00618558 0.0112314 0.0406422 0.0482146 0.0721315 0.058511 0.0427089 -0.0143915 -0.0874861 -0.177518 -0.268783 -0.277654 -0.198865 0.137383 0.63406 1.64841 2.61242 4.24407 5.45735 5.88492 7.18242 0.869818 -7.7145 -8.54942 -1.07339 
0.00917258 -0.155275 0.602927 2.65191 2.34382 1.00633 0.727713 1.76191 1.39138 1.21944 0.81315 0.405292 0.128429 -0.0908963 -0.186022 -0.206418 -0.170664 -0.128193 -0.0624502 -0.0245106 0.0117684 0.0209628 0.023371 0.0193046 0.00771554 0.00287988 -0.00918286 -0.00799005 -0.0149134 -0.0108248 -0.0122835 -0.00650936 -0.00613822 -0.00419782 -0.00600845 -0.00655228 -0.00587171 -0.00651356 -0.00383724 -0.00580379 -0.0036398 -0.00566449 -0.00506098 -0.00833595 -0.00635921 -0.0108429 -0.0057684 -0.0102061 -0.004307 -0.0098282 -0.00313666 -0.0117777 -0.00362763 -0.0132307 -0.00487464 -0.0129959 -0.00352961 -0.0107091 -0.00110267 -0.00773332 -0.000978937 -0.00684517 -0.00313101 -0.00702294 -0.00491963 -0.00532656 -0.0039411 -0.00156216 -0.000422847 0.00263155 0.00265059 0.0049417 0.00409965 0.0038579 0.00498633 0.00217818 0.00603742 0.0039666 0.00937582 0.00782737 0.0151464 0.011829 0.017528 0.014252 0.0154302 0.014406 0.0144597 0.0158835 0.0173694 0.022461 0.0220167 0.0283284 0.0234758 0.0286422 0.022348 0.028019 0.0250714 0.0375377 0.0380105 0.0520617 0.053608 0.0639804 0.0618703 0.0560846 0.0475553 0.0302531 0.01997 -0.000402778 0.0108214 0.0240264 0.0816486 0.156321 0.26852 0.401105 0.492005 0.540392 0.385238 0.160799 -0.573162 -1.04725 -2.24243 -2.6818 -1.69069 -1.85284 -0.981777 1.29285 1.65506 0.325871 
-7.12524 -8.89869 -3.34774 6.2509 8.21362 1.40424 -1.50037 -1.88127 -0.971791 -0.668874 -0.274218 0.00208041 0.124545 0.189802 0.192655 0.132336 0.0882827 0.0304325 -0.000579005 -0.0353516 -0.0311539 -0.0446207 -0.0160844 -0.0289675 0.00336618 -0.0132033 0.0140309 -0.00597393 0.0138856 -0.00221787 0.00889081 -0.00258205 0.00189186 -0.000557615 0.00199335 0.00530571 0.0018341 0.00663677 3.60684e-05 0.00589705 6.21726e-05 0.00397696 0.00176024 0.00359838 0.00329881 0.00242629 0.00334455 -0.00181314 0.00245366 -0.00532832 0.00135915 -0.00564773 0.00145685 -0.00559779 0.00154363 -0.00614029 -0.00129593 -0.00831666 -0.00562103 -0.010652 -0.00804349 -0.0106491 -0.00833414 -0.00972504 -0.00841181 -0.0100287 -0.0107401 -0.0123919 -0.0145762 -0.0156976 -0.0176352 -0.0179362 -0.0186652 -0.0177191 -0.0187747 -0.017431 -0.0191772 -0.0210501 -0.0217794 -0.0266581 -0.0264293 -0.0314932 -0.0273418 -0.0338383 -0.0239777 -0.0338231 -0.0227376 -0.034949 -0.0262891 -0.0406967 -0.0317578 -0.045182 -0.0334794 -0.042885 -0.0314409 -0.0381297 -0.0320816 -0.0432323 -0.0430737 -0.0551961 -0.0602056 -0.0719232 -0.079368 -0.0783846 -0.0843364 -0.0734898 -0.0753559 -0.052937 -0.0612493 -0.054341 -0.0827703 -0.121999 -0.200316 -0.338953 -0.47978 -0.697072 -0.814636 -1.07348 -0.904973 -1.27025 -0.847272 -1.35556 -3.67597 -5.00854 0.356911 7.79892 7.42528 -0.199014 
7.8709 9.79059 1.68879 -8.83311 -10.6115 -4.72948 -0.224752 0.0801772 -0.840926 -0.808982 -0.79854 -0.628448 -0.387622 -0.180902 -0.0402481 0.087499 0.119058 0.137556 0.111616 0.0977727 0.0546729 0.0471322 0.00770674 0.0243143 -0.00426637 0.0247784 0.00143427 0.0330892 0.00973633 0.0350202 0.0129993 0.0348511 0.0148757 0.0314806 0.0102112 0.025483 0.00747075 0.0249193 0.00732311 0.0261998 0.00653573 0.0281473 0.00552076 0.0278718 0.00424599 0.0269124 0.00417383 0.0266641 0.00488452 0.0252046 0.00595996 0.0217182 0.00629826 0.0182744 0.00619006 0.0156029 0.00733232 0.0143705 0.0082437 0.0133235 0.0069493 0.0110044 0.0036699 0.00877361 0.000330437 0.00796279 -0.00117274 0.00860537 -0.00123975 0.00950256 -0.0014916 0.00856611 -0.00328777 0.00503144 -0.00576376 0.00102298 -0.00701719 0.000793718 -0.00580525 0.00296561 -0.00316877 0.00476477 -0.00433274 0.00424954 -0.00948502 0.00235818 -0.0132555 0.00201873 -0.0133306 0.00574375 -0.0113745 0.00874308 -0.0131825 0.0057563 -0.0199263 -0.00274833 -0.0287051 -0.00760163 -0.0328148 -0.0107077 -0.0316606 -0.0040697 -0.0173561 0.00661534 0.000698537 0.0220687 0.0150067 0.0154583 -0.00491138 -0.0274354 -0.0835543 -0.126321 -0.19231 -0.159953 -0.123086 0.12998 0.400394 1.07685 1.45706 2.62122 2.83916 3.81455 6.64986 6.95969 0.235241 -9.47764 -9.75931 -0.627089 
-9.10459 -15.6143 -15.172 -7.20764 1.39478 2.24565 0.46629 -0.346817 -0.0953758 -1.32591 -1.13601 -1.4607 -0.901577 -0.897004 -0.422028 -0.349725 -0.0982604 0.0589741 0.0400221 0.181085 -0.0402481 0.116061 -0.152969 0.0485115 -0.183696 0.0237099 -0.159878 -0.00144362 -0.124081 -0.0235493 -0.0800811 -0.0400707 -0.0486132 -0.0555901 -0.0364229 -0.0648314 -0.0413135 -0.0625231 -0.0540099 -0.0441303 -0.0662706 -0.0189247 -0.0799608 0.00215831 -0.0952075 0.0128164 -0.104618 0.0139872 -0.100717 0.0111777 -0.0833488 0.00372638 -0.0614328 -0.0121171 -0.042007 -0.0317437 -0.0294448 -0.0472652 -0.0217632 -0.0530268 -0.0191172 -0.0469188 -0.0230223 -0.0326369 -0.0349217 -0.016764 -0.0532281 -0.00390797 -0.0734348 0.00669152 -0.0885728 0.0149244 -0.0909688 0.0211367 -0.0842912 0.0200713 -0.0750417 0.00590419 -0.0679818 -0.0143726 -0.0603846 -0.0305527 -0.0477744 -0.0350143 -0.0332744 -0.0319478 -0.0280904 -0.0265337 -0.0363775 -0.0241135 -0.0554034 -0.0204099 -0.0730251 -0.0127463 -0.0854752 -0.00741821 -0.0875185 -0.00486224 -0.0743619 0.00426885 -0.0317552 0.0233183 0.0282862 0.0418871 0.0808203 0.0177346 0.0484501 -0.126159 -0.157983 -0.444848 -0.495689 -0.705485 -0.547891 -0.353554 0.208539 0.965466 1.80592 2.81069 3.47348 3.79895 3.50508 3.53068 0.239864 2.10662 6.41245 13.8154 12.167 3.3644 
-3.11027 -6.12824 -5.59135 -3.61732 -1.91065 0.38991 0.169912 0.159212 -0.6655 -0.19006 -0.963902 -0.409567 -0.828169 -0.266282 -0.496424 -0.0917824 -0.1998 -0.00315332 -0.0200308 -0.00705037 0.0274265 -0.0639461 0.0086561 -0.0993273 -0.0150949 -0.0899878 -0.0415755 -0.0621319 -0.0782577 -0.0292833 -0.110751 0.00777618 -0.129323 0.0380896 -0.138939 0.0493509 -0.141338 0.0452552 -0.131365 0.0307625 -0.117184 0.0107057 -0.100318 -0.00461859 -0.081148 -0.0109061 -0.0675259 -0.00800337 -0.0661259 -0.00112473 -0.0777462 0.00904419 -0.0941745 0.0260682 -0.108301 0.0452763 -0.116061 0.0586102 -0.119825 0.06079 -0.119056 0.0502616 -0.112081 0.0323689 -0.0971511 0.0143474 -0.0761736 0.000373866 -0.0544583 -0.0105796 -0.0401478 -0.0194501 -0.0401414 -0.026096 -0.0503689 -0.0241797 -0.0629788 -0.00805789 -0.072681 0.0148607 -0.0821137 0.0332607 -0.0967098 0.0396019 -0.111886 0.0384851 -0.116639 0.0357585 -0.107375 0.0348111 -0.0901776 0.0281495 -0.0799744 0.00967748 -0.08097 -0.00639454 -0.0840181 -0.00595531 -0.0795965 0.0212083 -0.0658764 0.0669217 -0.0578951 0.106928 -0.0760311 0.109012 -0.145679 0.0407925 -0.274837 -0.0886574 -0.40301 -0.166231 -0.339782 0.0310075 0.136126 0.638269 1.00265 1.45405 1.81021 1.81176 2.1399 1.04851 1.74804 1.96147 4.62195 4.16282 4.0195 0.78849 
-0.818338 -0.906435 -0.515352 -0.141101 0.630343 1.04508 0.90322 0.978335 0.652341 0.468084 0.275947 0.137548 -0.0172673 -0.0514268 -0.11553 -0.0803296 -0.0897153 -0.0349653 -0.036238 0.00737747 -0.000706 0.0250569 0.0118916 0.0229487 0.00690115 0.0115909 -0.00240923 0.006051 -0.00415355 0.00928167 -0.00333298 0.0112873 -0.00621397 0.011323 -0.00890866 0.0118906 -0.0109479 0.0120102 -0.0117676 0.0137534 -0.0106697 0.0160539 -0.00937452 0.0188139 -0.00841986 0.0222036 -0.00748587 0.0250629 -0.00838566 0.0264604 -0.0115101 0.0272312 -0.0144167 0.0285207 -0.015254 0.0315866 -0.0147222 0.0346378 -0.0140192 0.0356648 -0.0135864 0.0351161 -0.0135869 0.0342797 -0.0127171 0.0337765 -0.0112555 0.0336429 -0.0102005 0.0334396 -0.0095305 0.0335453 -0.00831103 0.0349744 -0.00672603 0.0365659 -0.00500408 0.0367963 -0.00370959 0.0365727 -0.00213482 0.0369708 0.00126009 0.037613 0.00540983 0.0375852 0.00855769 0.0368141 0.0105816 0.0357027 0.0119536 0.0341584 0.0130629 0.0339368 0.0150916 0.035068 0.0177338 0.0390663 0.0245026 0.0488685 0.0339839 0.0594098 0.0386106 0.0646666 0.0378506 0.0669523 0.0357816 0.0689242 0.0406019 0.0852401 0.0813623 0.150273 0.190843 0.275944 0.348408 0.388396 0.444229 0.349205 0.333426 0.19481 -0.0271892 0.24612 0.226326 0.673376 1.16341 1.01161 0.595691 0.118277 
-0.188626 -0.314614 -0.267038 0.0427172 0.194246 0.371008 0.506306 0.391565 0.368813 0.250521 0.1518 0.0811847 0.0117977 -0.0231597 -0.0499934 -0.0438028 -0.0467603 -0.0194672 -0.0194549 0.00869698 -0.00236418 0.0193296 -0.00179562 0.0182244 -0.00370619 0.016903 -0.00279856 0.0139673 -0.00352269 0.00861282 -0.00242921 0.00693236 0.00149573 0.00618863 0.00288488 0.00389625 0.00183157 0.00266592 0.000533577 0.00303835 -0.000147869 0.00635345 0.00151488 0.0111003 0.00291049 0.0138209 0.00208096 0.0140331 0.00087684 0.0133783 0.00135746 0.0133834 0.00296835 0.0138052 0.00424125 0.0131613 0.00515541 0.012668 0.00589131 0.0134123 0.00672508 0.0150062 0.00689087 0.0165024 0.00546335 0.0174149 0.00362758 0.0186442 0.00276777 0.0211381 0.00307373 0.0235844 0.00356644 0.0247762 0.00372828 0.0252383 0.00437926 0.0261407 0.00600827 0.0273 0.00824756 0.0284511 0.0101088 0.0294825 0.0121419 0.030929 0.0147019 0.0317736 0.0161797 0.0313972 0.0168462 0.0308399 0.0178757 0.0307779 0.0205565 0.0332698 0.026136 0.0377383 0.0319851 0.0405957 0.0374652 0.044542 0.0468471 0.0502892 0.0551241 0.0516066 0.0577581 0.0523135 0.0645769 0.0692992 0.0906011 0.115394 0.141611 0.188264 0.198731 0.253453 0.213803 0.246864 0.175182 0.124685 0.178607 0.0911255 0.294635 0.401119 0.427167 0.439028 0.296373 -0.0546177 
